Date,Year,Month,Italy_price,Italy_daily_pct,Italy_cumul_pct,Italy_index,Italy_log_return,Canada_price,Canada_daily_pct,Canada_cumul_pct,Canada_index,Canada_log_return,Indonesia_price,Indonesia_daily_pct,Indonesia_cumul_pct,Indonesia_index,Indonesia_log_return,China_price,China_daily_pct,China_cumul_pct,China_index,China_log_return,India_price,India_daily_pct,India_cumul_pct,India_index,India_log_return,France_price,France_daily_pct,France_cumul_pct,France_index,France_log_return,Japan_price,Japan_daily_pct,Japan_cumul_pct,Japan_index,Japan_log_return,Australia_price,Australia_daily_pct,Australia_cumul_pct,Australia_index,Australia_log_return,Poland_price,Poland_daily_pct,Poland_cumul_pct,Poland_index,Poland_log_return,Germany_price,Germany_daily_pct,Germany_cumul_pct,Germany_index,Germany_log_return,Brazil_price,Brazil_daily_pct,Brazil_cumul_pct,Brazil_index,Brazil_log_return
2016-03-16,2016,3,,,,,,7024.5,0.015468015901698662,0.030211923443572708,103.02119234435727,0.02976453199381761,,,,,,240.64999389648438,0.0010399334706623353,0.007536059229525938,100.75360592295259,0.007507804996762558,,,,,,2056.0,-0.0009718172983479434,0.021614906832298164,102.16149068322981,0.02138461728233732,,,,,,1910.25,0.0065867474641021495,0.05963111912356123,105.96311191235613,0.05792084673080718,1148.75,0.0,0.05973247232472323,105.97324723247232,0.058016491670305266,9802.0400390625,0.004984930165721213,0.027363079433442516,102.73630794334426,0.02699540248303288,1789.25,-0.01703062766103558,0.08818610308651365,108.81861030865136,0.08451218443724652
2016-03-17,2016,3,,,,,,7133.5,0.015517118656132034,0.046197844100608565,104.61978441006086,0.04516249125698044,,,,,,242.10000610351562,0.00602539889385989,0.013606865886331532,101.36068658863316,0.01351512376500307,,,,,,2032.5,-0.011429961089494123,0.009937888198757738,100.99378881987577,0.009888832129247195,,,,,,1936.5,0.013741656851197437,0.07419220635140755,107.41922063514076,0.07156894315793796,1176.25,0.02393906420021752,0.08510147601476015,108.51014760147602,0.08167350889999787,9712.4599609375,-0.00913892187422316,0.01797408851403892,101.79740885140389,0.017814464478298167,1980.25,0.1067486376973592,0.204348487152197,120.4348487152197,0.18593874616292863
2016-03-18,2016,3,,,,,,7082.5,-0.007149365669026464,0.038718193150986346,103.87181931509863,0.037987446406783074,,,,,,247.6999969482422,0.023130899229850233,0.03705250415983263,103.70525041598326,0.036382558785204334,,,,,,2040.5,0.003936039360393551,0.013913043478260834,101.39130434782608,0.013817145553141903,,,,,,1940.5,0.0020655822359927356,0.07641103869088894,107.6411038690889,0.07363239501209211,1180.25,0.0034006376195536703,0.0887915129151291,108.87915129151291,0.08506837742680456,9769.98046875,0.00592234182110829,0.02400287903125009,102.400287903125,0.023719338167318797,1961.0,-0.009720994823885887,0.1926410217424357,119.26410217424358,0.17617019401488582
2016-03-21,2016,3,,,,,,7070.0,-0.0017649135192375764,0.03688494536921616,103.68849453692161,0.03622097359272989,,,,,,254.5,0.027452576243586657,0.06552226709888287,106.55222670988829,0.06346507060084662,,,,,,2034.5,-0.002940455770644501,0.010931677018633623,101.09316770186336,0.01087235814902629,,,,,,1936.0,-0.0023189899510435152,0.07391485230897232,107.39148523089723,0.07131071203965335,1183.25,0.002541834357127737,0.09155904059040587,109.15590405904058,0.08760698678676582,9767.7900390625,-0.00022420000679701513,0.023773297578811192,102.37732975788111,0.02349511302394318,2000.75,0.020270270270270174,0.2168161775885662,121.68161775885662,0.19623775706569513
2016-03-22,2016,3,,,,,,7169.5,0.014073550212164054,0.05147759771210669,105.14775977121067,0.05019641085720522,,,,,,253.1999969482422,-0.005108067001012961,0.060079507967470525,106.00795079674705,0.058343912827534296,,,,,,2050.5,0.007864340132710756,0.018881987577639814,101.88819875776399,0.018705935539395566,,,,,,1958.75,0.01175103305785119,0.08653446123977249,108.65344612397725,0.0829932378733616,1200.0,0.014155926473695235,0.10701107011070121,110.70110701107012,0.10166365377650026,9808.3896484375,0.0041564785087147005,0.028028589287993455,102.80285892879934,0.02764297723769936,2034.5,0.016868674247157323,0.2373422533069789,123.73422533069788,0.21296573526028426
2016-03-23,2016,3,,,,,,7096.5,-0.010182021061440838,0.040771430666568964,104.0771430666569,0.03996219844142392,,,,,,255.8000030517578,0.010268586630540533,0.07096502623029544,107.09650262302955,0.06856013568526106,,,,,,2061.0,0.00512070226773953,0.024099378881987654,102.40993788819877,0.02381357159774067,,,,,,1937.75,-0.010721123165283952,0.07488559145749552,107.48855914574955,0.07221422936475191,1190.75,-0.007708333333333317,0.0984778597785978,109.84778597785979,0.09392545768137826,9840.7099609375,0.0032951701205252704,0.03141611837846092,103.14161183784609,0.030932730182245165,1967.25,-0.03305480462029986,0.19644214687547512,119.64421468754752,0.17935227523363234
2016-03-24,2016,3,,,,,,6973.0,-0.01740294511378848,0.02265894258267953,102.26589425826795,0.022406041923122184,,,,,,249.0,-0.02658327979136854,0.04249526329124498,104.24952632912449,0.04161713107497685,,,,,,2016.5,-0.021591460456089284,0.0019875776397515477,100.19875776397515,0.0019856050207043945,,,,,,1907.75,-0.015481873306670058,0.0582443489113853,105.82443489113854,0.05661126037287358,1179.5,-0.009447826999790077,0.08809963099631002,108.809963099631,0.08443271684813826,9672.240234375,-0.0171196719780623,0.013758612758935529,101.37586127589356,0.01366482235115911,1924.25,-0.021857923497267784,0.1702904059601642,117.02904059601642,0.1572519282329664
2016-03-29,2016,3,,,,,,6952.5,-0.002939911085615976,0.019652416220576452,101.96524162205765,0.019461800810231387,,,,,,246.14999389648438,-0.011445807644641093,0.03056306303716405,103.05630630371641,0.03010531601855896,,,,,,2016.5,0.0,0.0019875776397515477,100.19875776397515,0.0019856050207043945,,,,,,1863.75,-0.02306381863451712,0.03383719317709066,103.38371931770907,0.03327731028207937,1187.25,0.006570580754557076,0.09524907749077482,109.52490774907749,0.09098180542963963,9708.0400390625,0.003701293993946475,0.01751083142365162,101.75108314236516,0.01735928341176391,1987.25,0.03274002858256453,0.20860574730120107,120.8605747301201,0.18946742027176156
2016-03-30,2016,3,,,,,,7120.5,0.024163969795037765,0.04429126640756764,104.42912664075676,0.043338441361593816,,,,,,254.89999389648438,0.035547431310031685,0.06719693273113347,106.71969327311335,0.06503552204759329,,,,,,2057.5,0.020332258864368846,0.022360248447204967,102.2360248447205,0.02211392325850644,,,,,,1896.0,0.017303822937625668,0.051726528914158854,105.17265289141588,0.05043312701809814,1216.25,0.02442619498841858,0.12200184501845013,112.20018450184502,0.11511445150062324,9863.8095703125,0.016045414998622443,0.03383721497943748,103.38372149794375,0.03327733137084144,2048.5,0.030821486979494273,0.24585677360498703,124.5856773604987,0.21982346480546533
2016-03-31,2016,3,,,,,,7125.5,0.0007021978793624317,0.04502456552027567,104.50245655202757,0.044040392815378214,,,,,,252.89999389648438,-0.007846214389523265,0.05882347680108335,105.88234768010834,0.057158364152081656,,,,,,2041.0,-0.008019441069258781,0.014161490683229916,101.416149068323,0.014062153517126459,,,,,,1908.25,0.006460970464134963,0.05852170295382053,105.85217029538205,0.05687331488171083,1226.0,0.008016443987667099,0.13099630996309952,113.09963099630995,0.12309893449656509,9784.150390625,-0.008075904053060134,0.02548804482478073,102.54880448247808,0.025168640563544547,2013.0,-0.017329753478154797,0.22426638284932343,122.42663828493234,0.20234179345833112
2016-04-01,2016,4,,,,,,7094.5,-0.004350571889691901,0.040478111021485574,104.04781110214856,0.039680329649479346,,,,,,255.39999389648438,0.00988533040860129,0.06929029671364595,106.92902967136459,0.06699515431083934,,,,,,2037.5,-0.001714845663890241,0.012422360248447228,101.24223602484473,0.012345835822299362,,,,,,1899.75,-0.0044543429844098315,0.05380668423242274,105.38066842324227,0.05240902175302544,1228.0,0.0016313213703098572,0.1328413284132841,113.28413284132841,0.12472892670749623,9616.259765625,-0.017159448526145926,0.007891235505431915,100.7891235505432,0.007860262543120776,2034.75,0.0108047690014903,0.2374942983123005,123.74942983123005,0.21308860802569046
2016-04-04,2016,4,,,,,,7062.5,-0.004510536330960657,0.035784996700154004,103.5784996700154,0.03515959015680779,,,,,,255.10000610351562,-0.0011745802667886274,0.06803432943165766,106.80343294316576,0.06581988368400744,,,,,,2034.5,-0.0014723926380367791,0.010931677018633623,101.09316770186336,0.01087235814902629,,,,,,1878.25,-0.011317278589288104,0.04188046040771054,104.18804604077106,0.04102721545240118,1232.75,0.0038680781758957394,0.13722324723247237,113.72232472324724,0.12858954310464402,9643.1201171875,0.002793222335623291,0.010706499816324655,101.07064998163247,0.0106495910823767,1973.25,-0.030224843346848496,0.20009122700319293,120.0091227003193,0.1823975764070514
2016-04-05,2016,4,,,,,,7010.5,-0.007362831858407026,0.02815868592799009,102.815868592799,0.027769518863297708,,,,,,258.6000061035156,0.01372010943261115,0.08268787730924543,108.26878773092454,0.07944672455017476,,,,,,2013.5,-0.010321946424182826,0.0004968944099379424,100.04968944099379,0.0004967709987904758,,,,,,1839.0,-0.020897111673099933,0.020108168076549804,102.01081680765498,0.019908668807452273,1209.25,-0.019063070371121427,0.1155442804428044,111.55442804428044,0.10934242970350104,9389.08984375,-0.02634316179311369,-0.01591870503368853,98.40812949663115,-0.01604676850678405,1948.25,-0.012669453946534959,0.18488672647103543,118.48867264710354,0.16964718054220992
2016-04-06,2016,4,,,,,,7057.0,0.006632907781185304,0.034978367676175015,103.4978367676175,0.03438052570294155,,,,,,259.3999938964844,0.0030935335424877586,0.0860372085737462,108.60372085737463,0.08253548296325379,,,,,,2032.5,0.009436304941643936,0.009937888198757738,100.99378881987577,0.009888832129247195,,,,,,1870.5,0.0171288743882545,0.03758147274996526,103.75814727499653,0.03689249799133186,1204.75,-0.00372131486458549,0.11139298892988925,111.13929889298892,0.10561417352085056,9449.1103515625,0.006392579984997537,-0.009627886643876371,99.03721133561237,-0.009674534398821922,1916.0,-0.016553317079430308,0.16527292078455225,116.52729207845522,0.15295532634934547
2016-04-07,2016,4,,,,,,7007.5,-0.007014312030607872,0.027718706460365228,102.77187064603652,0.027341497741054786,,,,,,254.89999389648438,-0.017347725928612667,0.06719693273113347,106.71969327311335,0.06503552204759329,,,,,,2016.5,-0.007872078720787212,0.0019875776397515477,100.19875776397515,0.0019856050207043945,,,,,,1846.75,-0.012697139802191892,0.02440715573429486,102.44071557342949,0.02411406061197827,1180.25,-0.020336169329736475,0.0887915129151291,108.87915129151291,0.08506837742680456,9350.9404296875,-0.010389329600618558,-0.019917188956794396,98.00828110432056,-0.02011820982303777,1913.25,-0.0014352818371607956,0.16360042572601485,116.36004257260149,0.15151901350857003
2016-04-08,2016,4,,,,,,7180.0,0.024616482340349632,0.05301752584879371,105.30175258487937,0.05165987674438125,,,,,,255.60000610351562,0.00274622292582527,0.07012769341417013,107.01276934141701,0.06777798099281787,,,,,,2041.5,0.012397718819737058,0.014409937888198776,101.44099378881988,0.014307101466912036,,,,,,1870.0,0.012589684581020721,0.037304118707530254,103.73041187075303,0.03662515405176349,1192.75,0.010590976488032089,0.10032287822878239,110.03228782287823,0.09560366239662496,9440.83984375,0.009613943617594378,-0.0104947280708515,98.95052719291485,-0.010550186081907267,2011.5,0.051352410819286654,0.22335411281739392,122.3354112817394,0.20159635920838248
2016-04-11,2016,4,,,,,,7185.5,0.0007660167130918438,0.0538241548727727,105.38241548727727,0.05242560021641306,,,,,,255.1999969482422,-0.0015649810083002702,0.06845296389752065,106.84529638975206,0.06621177412260529,,,,,,2035.0,-0.003183933382316928,0.011180124223602483,101.11801242236025,0.011118088583976926,,,,,,1855.5,-0.007754010695187219,0.029260851476910377,102.92608514769104,0.028840924703783473,1182.75,-0.00838398658562145,0.09109778597785967,109.10977859778596,0.08718433251166584,9500.3701171875,0.006305612045406139,-0.004255291709182263,99.57447082908178,-0.0042643712294401,2058.75,0.02348993288590595,0.25209061882317174,125.20906188231717,0.22481464931038975
