Date,Year,Month,Australia - SAUS.L - Close,Austria - EWO - Adj Close,Belgium - EWK - Adj Close,Brazil - XMBR.L - Close,Canada - CSCA.L - Close,China_1 - IASH.L - Close,France_1 - ISFR.L - Close,Germany - XDAX.L - Close,Germany_3 - EXS1.DE - Close,Greece_2 - GREK - Adj Close,Hong Kong - EWH - Adj Close,India_5 - LYINR.SW - Close,Indonesia_3 - INDO.PA - Close,Italy_2 - EWI - Adj Close,Japan_2 - CJPU.L - Close,Malaysia - XCX3.L - Close,Mexico - XMEX.L - Close,Netherlands - EWN - Adj Close,Pakistan - XBAK.L - Close,Philippines - XPHG.L - Close,Poland - SPOL.L - Close,Poland_2 - IPOL.L - Close,Saudi Arabia - IKSA.L - Close,Singapore_2 - EWS - Adj Close,South Africa - SRSA.L - Close,South Africa_2 - IRSA.L - Close,South Korea_1 - CSKR.L - Close,Spain_1 - XESP.DE - Close,Sweden_2 - EWD - Adj Close,Switzerland - EWL - Adj Close,Switzerland_2 - CSWG.L - Close,Switzerland_3 - CSW.PA - Close,Taiwan_1 - XMTW.L - Close,Thailand - XCX4.L - Close,Turkey - TUR - Adj Close,Turkey_2 - TURL.L - Close,United Kingdom_1 - CUKX.L - Close,United Kingdom_2 - CSUK.L - Close,United States_1 - CSPX.L - Close,United States_4 - CSUS.L - Close,Vietnam - XFVT.L - Close
2000-04-20,2000,4,,3.9722678661346436,5.773143291473389,,,,,,,,5.632693767547607,,,17.413646697998047,,,,12.550323486328125,,,,,,5.564612865447998,,,,,12.322990417480469,9.590021133422852,,,,,,,,,,,
2000-04-24,2000,4,,3.8441317081451416,5.773143291473389,,,,,,,,5.517740726470947,,,17.32076644897461,,,,12.584151268005371,,,,,,5.470296859741211,,,,,12.228199005126953,9.590021133422852,,,,,,,,,,,
2000-04-25,2000,4,,3.9722678661346436,5.6882429122924805,,,,,,,,5.690169334411621,,,17.50651741027832,,,,12.685640335083008,,,,,,5.611771106719971,,,,,12.322990417480469,9.75052261352539,,,,,,,,,,,
2000-04-26,2000,4,,3.9402341842651367,5.6882429122924805,,,,,,,,5.603955268859863,,,17.460086822509766,,,,12.516491889953613,,,,,,5.564612865447998,,,,,12.299295425415039,9.710396766662598,,,,,,,,,,,
2000-04-27,2000,4,,3.9402341842651367,5.631643772125244,,,,,,,,5.747647762298584,,,17.042156219482422,,,,12.245870590209961,,,,,,5.611771106719971,,,,,12.370389938354492,9.469642639160156,,,,,,,,,,,
2000-04-28,2000,4,,3.8761653900146484,5.575045108795166,,,,,,,,5.7763824462890625,,,17.367202758789062,,,,12.482666015625,,,,,,5.6589274406433105,,,,,12.559975624084473,9.549894332885742,,,,,,,,,,,
2000-05-01,2000,5,,3.8441317081451416,5.461845874786377,,,,,,,,5.862601280212402,,,17.460086822509766,,,,12.65180778503418,,,,,,5.706084251403809,,,,,12.48887825012207,9.549894332885742,,,,,,,,,,,
2000-05-02,2000,5,,3.8761653900146484,5.575045108795166,,,,,,,,5.690169334411621,,,17.785133361816406,,,,12.516491889953613,,,,,,5.706084251403809,,,,,12.820655822753906,9.670273780822754,,,,,,,,,,,
2000-05-03,2000,5,,3.74802827835083,5.292049407958984,,,,,,,,5.632693767547607,,,17.088590621948242,,,,12.009064674377441,,,,,,5.470296859741211,,,,,12.559975624084473,9.429515838623047,,,,,,,,,,,
2000-05-04,2000,5,,3.74802827835083,5.490145683288574,,,,,,,,5.632693767547607,,,17.413646697998047,,,,12.178208351135254,,,,,,5.517453670501709,,,,,12.512577056884766,9.590021133422852,,,,,,,,,,,
2000-05-05,2000,5,,3.74802827835083,5.490145683288574,,,,,,,,5.66143274307251,,,17.367202758789062,,,,12.584151268005371,,,,,,5.564612865447998,,,,,12.583671569824219,9.389392852783203,,,,,,,,,,,
2000-05-08,2000,5,,3.74802827835083,5.376946449279785,,,,,,,,5.460265159606934,,,17.274335861206055,,,,12.38117790222168,,,,,,5.470296859741211,,,,,12.370389938354492,9.549894332885742,,,,,,,,,,,
2000-05-09,2000,5,,3.780061960220337,5.603343963623047,,,,,,,,5.345312595367432,,,17.274335861206055,,,,12.448838233947754,,,,,,5.375980377197266,,,,,12.133405685424805,9.630146980285645,,,,,,,,,,,
2000-05-10,2000,5,,3.812096118927002,5.631643772125244,,,,,,,,5.230358600616455,,,17.088590621948242,,,,12.347352027893066,,,,,,5.375980377197266,,,,,12.062314987182617,9.670273780822754,,,,,,,,,,,
2000-05-11,2000,5,,3.780061960220337,5.6882429122924805,,,,,,,,5.402787685394287,,,17.367202758789062,,,,12.584151268005371,,,,,,5.328823089599609,,,,,11.943824768066406,9.70036792755127,,,,,,,,,,,
2000-05-12,2000,5,,3.8441317081451416,5.744843006134033,,,,,,,,5.5752177238464355,,,17.692262649536133,,,,12.922435760498047,,,,,,5.423137664794922,,,,,12.275595664978027,10.031401634216309,,,,,,,,,,,
2000-05-15,2000,5,,3.908200263977051,5.6882429122924805,,,,,,,,5.5752177238464355,,,17.738697052001953,,,,12.78712272644043,,,,,,5.328823089599609,,,,,12.133405685424805,10.031401634216309,,,,,,,,,,,
2000-05-16,2000,5,,3.8761653900146484,5.7165446281433105,,,,,,,,5.632693767547607,,,17.97088050842285,,,,12.82094955444336,,,,,,5.470296859741211,,,,,12.4177827835083,9.991276741027832,,,,,,,,,,,
2000-05-17,2000,5,,3.74802827835083,5.7165446281433105,,,,,,,,5.460265159606934,,,17.32076644897461,,,,12.448838233947754,,,,,,5.281666278839111,,,,,12.1571044921875,9.630146980285645,,,,,,,,,,,
2000-05-18,2000,5,,3.8441317081451416,5.6882429122924805,,,,,,,,5.402787685394287,,,17.274335861206055,,,,12.617980003356934,,,,,,5.187351226806641,,,,,12.275595664978027,9.830777168273926,,,,,,,,,,,
2000-05-19,2000,5,,3.812096118927002,5.5184454917907715,,,,,,,,5.402787685394287,,,16.624223709106445,,,,12.415010452270508,,,,,,5.187351226806641,,,,,11.754239082336426,9.75052261352539,,,,,,,,,,,
2000-05-22,2000,5,,3.780061960220337,5.603343963623047,,,,,,,,5.287832736968994,,,16.577787399291992,,,,12.38117790222168,,,,,,4.99871826171875,,,,,11.138089179992676,9.670273780822754,,,,,,,,,,,
2000-05-23,2000,5,,3.9722678661346436,5.631643772125244,,,,,,,,5.230358600616455,,,16.902843475341797,,,,12.313525199890137,,,,,,4.9044036865234375,,,,,11.422467231750488,9.630146980285645,,,,,,,,,,,
2000-05-24,2000,5,,3.8441317081451416,5.6882429122924805,,,,,,,,5.287832736968994,,,17.181467056274414,,,,12.719467163085938,,,,,,4.951562881469727,,,,,11.185482025146484,9.870899200439453,,,,,,,,,,,
2000-05-25,2000,5,,3.908200263977051,5.7165446281433105,,,,,,,,5.057928562164307,,,17.413646697998047,,,,12.347352027893066,,,,,,4.9044036865234375,,,,,11.564652442932129,10.111656188964844,,,,,,,,,,,
2000-05-26,2000,5,,3.9722678661346436,5.886340618133545,,,,,,,,5.029191493988037,,,17.831571578979492,,,,12.78712272644043,,,,,,4.857245445251465,,,,,11.65945053100586,10.151779174804688,,,,,,,,,,,
2000-05-30,2000,5,,4.100406646728516,5.886340618133545,,,,,,,,5.287832736968994,,,18.295936584472656,,,,12.82094955444336,,,,,,4.99871826171875,,,,,12.10971450805664,10.071528434753418,,,,,,,,,,,
2000-05-31,2000,5,,4.0683722496032715,5.9429426193237305,,,,,,,,5.345312595367432,,,18.295936584472656,,,,12.922435760498047,,,,,,4.99871826171875,,,,,12.299295425415039,10.111656188964844,,,,,,,,,,,
2000-06-01,2000,6,,3.9402341842651367,5.801443099975586,,,,,,,,5.5752177238464355,,,18.52811622619629,,,,12.78712272644043,,,,,,5.281666278839111,,,,,12.322990417480469,9.991276741027832,,,,,,,,,,,
2000-06-02,2000,6,,4.13244104385376,6.056139945983887,,,,,,,,5.805121898651123,,,19.08535385131836,,,,13.396032333374023,,,,,,5.470296859741211,,,,,13.010231018066406,10.312280654907227,,,,,,,,,,,
2000-06-05,2000,6,,4.036337375640869,6.084437847137451,,,,,,,,5.66143274307251,,,18.992481231689453,,,,13.328376770019531,,,,,,5.517453670501709,,,,,12.868045806884766,10.19190502166748,,,,,,,,,,,
2000-06-06,2000,6,,4.22854471206665,6.027838706970215,,,,,,,,5.546480655670166,,,18.853174209594727,,,,13.26071548461914,,,,,,5.564612865447998,,,,,12.891748428344727,10.312280654907227,,,,,,,,,,,
2000-06-07,2000,6,,4.260578632354736,6.197638988494873,,,,,,,,5.690169334411621,,,18.992481231689453,,,,13.53134536743164,,,,,,5.6589274406433105,,,,,12.891748428344727,10.472784996032715,,,,,,,,,,,
2000-06-08,2000,6,,4.292611598968506,5.9429426193237305,,,,,,,,5.5752177238464355,,,18.899608612060547,,,,13.497519493103027,,,,,,5.706084251403809,,,,,12.702163696289062,10.392534255981445,,,,,,,,,,,
2000-06-09,2000,6,,4.164474964141846,6.1127400398254395,,,,,,,,5.747647762298584,,,18.946044921875,,,,13.497519493103027,,,,,,5.6589274406433105,,,,,12.654764175415039,10.472784996032715,,,,,,,,,,,
2000-06-12,2000,6,,4.292611598968506,6.1127400398254395,,,,,,,,5.66143274307251,,,19.038917541503906,,,,13.53134536743164,,,,,,5.564612865447998,,,,,12.72586441040039,10.432658195495605,,,,,,,,,,,
2000-06-13,2000,6,,4.292611598968506,6.1127400398254395,,,,,,,,5.690169334411621,,,19.317537307739258,,,,13.700492858886719,,,,,,5.517453670501709,,,,,12.34669017791748,10.472784996032715,,,,,,,,,,,
2000-06-14,2000,6,,4.292611598968506,6.197638988494873,,,,,,,,5.66143274307251,,,19.50328254699707,,,,13.768147468566895,,,,,,5.611771106719971,,,,,12.275595664978027,10.553035736083984,,,,,,,,,,,
2000-06-15,2000,6,,4.13244104385376,6.056139945983887,,,,,,,,5.690169334411621,,,19.271095275878906,,,,13.632834434509277,,,,,,5.6589274406433105,,,,,11.991217613220215,10.352409362792969,,,,,,,,,,,
2000-06-16,2000,6,,4.164474964141846,6.1127400398254395,,,,,,,,5.7763824462890625,,,19.17823028564453,,,,13.5989990234375,,,,,,5.564612865447998,,,,,11.849030494689941,10.553035736083984,,,,,,,,,,,
2000-06-19,2000,6,,4.13244104385376,6.056139945983887,,,,,,,,5.891337871551514,,,19.17823028564453,,,,13.497519493103027,,,,,,5.470296859741211,,,,,11.777938842773438,10.472784996032715,,,,,,,,,,,
2000-06-20,2000,6,,4.100406646728516,6.169339179992676,,,,,,,,5.690169334411621,,,19.038917541503906,,,,13.632834434509277,,,,,,5.375980377197266,,,,,12.133405685424805,10.472784996032715,,,,,,,,,,,
2000-06-21,2000,6,,4.13244104385376,5.999539852142334,,,,,,,,5.747647762298584,,,18.806734085083008,,,,13.53134536743164,,,,,,5.470296859741211,,,,,12.01491641998291,10.312280654907227,,,,,,,,,,,
2000-06-22,2000,6,,4.0683722496032715,5.9429426193237305,,,,,,,,5.546480655670166,,,18.342370986938477,,,,13.396032333374023,,,,,,5.470296859741211,,,,,11.754239082336426,9.991276741027832,,,,,,,,,,,
2000-06-23,2000,6,,4.100406646728516,5.999539852142334,,,,,,,,5.603955268859863,,,18.52811622619629,,,,13.362204551696777,,,,,,5.517453670501709,,,,,11.635749816894531,9.830777168273926,,,,,,,,,,,
2000-06-26,2000,6,,3.9722678661346436,5.886340618133545,,,,,,,,5.690169334411621,,,18.667421340942383,,,,13.497519493103027,,,,,,5.611771106719971,,,,,11.635749816894531,10.151779174804688,,,,,,,,,,,
2000-06-27,2000,6,,4.004302978515625,5.999539852142334,,,,,,,,5.718908786773682,,,18.667421340942383,,,,13.429862022399902,,,,,,5.706084251403809,,,,,11.422467231750488,10.232029914855957,,,,,,,,,,,
2000-06-28,2000,6,,4.004302978515625,6.084437847137451,,,,,,,,5.7763824462890625,,,19.13178825378418,,,,13.497519493103027,,,,,,5.6589274406433105,,,,,11.73054027557373,10.111656188964844,,,,,,,,,,,
2000-06-29,2000,6,,4.036337375640869,6.056139945983887,,,,,,,,5.718908786773682,,,18.853174209594727,,,,13.226889610290527,,,,,,5.611771106719971,,,,,11.493562698364258,10.111656188964844,,,,,,,,,,,
2000-06-30,2000,6,,4.0683722496032715,6.1127400398254395,,,,,,,,5.718908786773682,,,19.317537307739258,,,,13.497519493103027,,,,,,5.611771106719971,,,,,11.801634788513184,10.232029914855957,,,,,,,,,,,
2000-07-03,2000,7,,4.13244104385376,6.225939750671387,,,,,,,,5.747647762298584,,,19.13178825378418,,,,13.396032333374023,,,,,,5.706084251403809,,,,,11.896429061889648,10.151779174804688,,,,,,,,,,,
2000-07-05,2000,7,,4.004302978515625,6.084437847137451,,,,,,,,5.690169334411621,,,19.271095275878906,,,,13.328376770019531,,,,,,5.611771106719971,,,,,11.825328826904297,10.472784996032715,,,,,,,,,,,
2000-07-06,2000,7,,4.004302978515625,6.1127400398254395,,,,,,,,5.8338623046875,,,19.363969802856445,,,,13.294548034667969,,,,,,5.611771106719971,,,,,11.849030494689941,10.633285522460938,,,,,,,,,,,
2000-07-07,2000,7,,4.004302978515625,6.282536506652832,,,,,,,,6.063767433166504,,,19.50328254699707,,,,13.497519493103027,,,,,,5.84755802154541,,,,,11.872725486755371,10.553035736083984,,,,,,,,,,,
2000-07-10,2000,7,,3.9722678661346436,6.339137554168701,,,,,,,,6.149982452392578,,,19.78190040588379,,,,13.497519493103027,,,,,,5.800400257110596,,,,,11.943824768066406,10.432658195495605,,,,,,,,,,,
2000-07-11,2000,7,,3.9722678661346436,6.42403507232666,,,,,,,,6.178722858428955,,,19.9676456451416,,,,13.497519493103027,,,,,,5.800400257110596,,,,,11.825328826904297,10.633285522460938,,,,,,,,,,,
2000-07-12,2000,7,,4.004302978515625,6.3957366943359375,,,,,,,,6.379888534545898,,,19.78190040588379,,,,13.53134536743164,,,,,,5.84755802154541,,,,,12.086012840270996,10.51290512084961,,,,,,,,,,,
2000-07-13,2000,7,,3.9402341842651367,6.339137554168701,,,,,,,,6.207457065582275,,,19.689023971557617,,,,13.53134536743164,,,,,,5.753241539001465,,,,,12.1571044921875,10.472784996032715,,,,,,,,,,,
2000-07-14,2000,7,,3.908200263977051,6.282536506652832,,,,,,,,6.236195087432861,,,19.596145629882812,,,,13.497519493103027,,,,,,5.6589274406433105,,,,,12.536273002624512,10.352409362792969,,,,,,,,,,,
2000-07-17,2000,7,,3.9402341842651367,6.225939750671387,,,,,,,,6.207457065582275,,,19.50328254699707,,,,13.53134536743164,,,,,,5.753241539001465,,,,,12.631063461303711,10.432658195495605,,,,,,,,,,,
2000-07-18,2000,7,,3.9722678661346436,6.197638988494873,,,,,,,,6.006290912628174,,,19.363969802856445,,,,13.294548034667969,,,,,,5.6589274406433105,,,,,12.228199005126953,10.27215576171875,,,,,,,,,,,
2000-07-19,2000,7,,3.9402341842651367,6.084437847137451,,,,,,,,6.207457065582275,,,19.13178825378418,,,,12.990092277526855,,,,,,5.84755802154541,,,,,11.967520713806152,10.312280654907227,,,,,,,,,,,
2000-07-20,2000,7,,3.9402341842651367,6.225939750671387,,,,,,,,6.379888534545898,,,19.642589569091797,,,,13.328376770019531,,,,,,5.84755802154541,,,,,12.251899719238281,10.432658195495605,,,,,,,,,,,
2000-07-21,2000,7,,4.036337375640869,6.282536506652832,,,,,,,,6.322414398193359,,,19.50328254699707,,,,13.193063735961914,,,,,,5.753241539001465,,,,,11.896429061889648,10.27215576171875,,,,,,,,,,,
2000-07-24,2000,7,,4.164474964141846,6.197638988494873,,,,,,,,6.236195087432861,,,19.271095275878906,,,,13.193063735961914,,,,,,5.706084251403809,,,,,11.967520713806152,10.27215576171875,,,,,,,,,,,
2000-07-25,2000,7,,4.100406646728516,6.225939750671387,,,,,,,,6.236195087432861,,,19.41040802001953,,,,13.294548034667969,,,,,,5.706084251403809,,,,,11.872725486755371,10.593159675598145,,,,,,,,,,,
2000-07-26,2000,7,,4.164474964141846,6.3957366943359375,,,,,,,,6.121242523193359,,,19.224658966064453,,,,13.294548034667969,,,,,,5.611771106719971,,,,,11.825328826904297,10.553035736083984,,,,,,,,,,,
2000-07-27,2000,7,,4.164474964141846,6.339137554168701,,,,,,,,6.121242523193359,,,18.899608612060547,,,,13.057750701904297,,,,,,5.611771106719971,,,,,11.303974151611328,10.51290512084961,,,,,,,,,,,
2000-07-28,2000,7,,4.100406646728516,6.197638988494873,,,,,,,,5.9488139152526855,,,18.342370986938477,,,,12.719467163085938,,,,,,5.470296859741211,,,,,11.256579399108887,10.27215576171875,,,,,,,,,,,
2000-07-31,2000,7,,4.100406646728516,6.367437362670898,,,,,,,,6.063767433166504,,,18.574554443359375,,,,13.02392578125,,,,,,5.611771106719971,,,,,11.327674865722656,10.27215576171875,,,,,,,,,,,
2000-08-01,2000,8,,4.100406646728516,6.169339179992676,,,,,,,,5.9488139152526855,,,18.435251235961914,,,,12.854778289794922,,,,,,5.611771106719971,,,,,11.066994667053223,10.392534255981445,,,,,,,,,,,
2000-08-02,2000,8,,4.0683722496032715,6.169339179992676,,,,,,,,6.092504978179932,,,18.24949836730957,,,,12.78712272644043,,,,,,5.6589274406433105,,,,,10.948507308959961,10.27215576171875,,,,,,,,,,,
2000-08-03,2000,8,,4.100406646728516,6.1127400398254395,,,,,,,,6.236195087432861,,,17.831571578979492,,,,12.65180778503418,,,,,,5.6589274406433105,,,,,10.664128303527832,10.19190502166748,,,,,,,,,,,
2000-08-04,2000,8,,4.100406646728516,6.225939750671387,,,,,,,,6.236195087432861,,,17.831571578979492,,,,12.719467163085938,,,,,,5.611771106719971,,,,,10.782615661621094,10.312280654907227,,,,,,,,,,,
2000-08-07,2000,8,,4.164474964141846,6.254238128662109,,,,,,,,6.351149082183838,,,18.295936584472656,,,,12.854778289794922,,,,,,5.706084251403809,,,,,10.948507308959961,10.352409362792969,,,,,,,,,,,
2000-08-08,2000,8,,4.100406646728516,6.169339179992676,,,,,,,,6.178722858428955,,,18.435251235961914,,,,12.78712272644043,,,,,,5.611771106719971,,,,,10.853715896606445,10.472784996032715,,,,,,,,,,,
2000-08-09,2000,8,,4.0683722496032715,6.339137554168701,,,,,,,,6.149982452392578,,,18.574554443359375,,,,12.888609886169434,,,,,,5.611771106719971,,,,,11.138089179992676,10.392534255981445,,,,,,,,,,,
2000-08-10,2000,8,,4.0683722496032715,6.339137554168701,,,,,,,,6.149982452392578,,,18.853174209594727,,,,13.02392578125,,,,,,5.706084251403809,,,,,11.066994667053223,10.27215576171875,,,,,,,,,,,
2000-08-11,2000,8,,4.036337375640869,6.3108391761779785,,,,,,,,6.149982452392578,,,18.667421340942383,,,,12.990092277526855,,,,,,5.84755802154541,,,,,10.830012321472168,10.27215576171875,,,,,,,,,,,
2000-08-14,2000,8,,4.100406646728516,6.480634689331055,,,,,,,,6.236195087432861,,,18.853174209594727,,,,13.12540340423584,,,,,,5.941874027252197,,,,,10.901106834411621,10.392534255981445,,,,,,,,,,,
2000-08-15,2000,8,,4.13244104385376,6.367437362670898,,,,,,,,6.322414398193359,,,18.946044921875,,,,13.193063735961914,,,,,,5.989029407501221,,,,,10.97220516204834,10.312280654907227,,,,,,,,,,,
2000-08-16,2000,8,,4.100406646728516,6.3957366943359375,,,,,,,,6.379888534545898,,,19.08535385131836,,,,13.193063735961914,,,,,,5.989029407501221,,,,,11.019599914550781,10.51290512084961,,,,,,,,,,,
2000-08-17,2000,8,,4.13244104385376,6.452337741851807,,,,,,,,6.408626079559326,,,18.946044921875,,,,13.396032333374023,,,,,,6.177662372589111,,,,,11.28027629852295,10.51290512084961,,,,,,,,,,,
2000-08-18,2000,8,,4.164474964141846,6.3957366943359375,,,,,,,,6.322414398193359,,,18.667421340942383,,,,13.226889610290527,,,,,,6.036189556121826,,,,,11.090694427490234,10.312280654907227,,,,,,,,,,,
2000-08-21,2000,8,,4.13244104385376,6.339137554168701,,,,,,,,6.351149082183838,,,18.388809204101562,,,,13.09157943725586,,,,,,6.130504608154297,,,,,11.090694427490234,10.392534255981445,,,,,,,,,,,
2000-08-22,2000,8,,4.13244104385376,6.282536506652832,,,,,,,,6.408626079559326,,,18.388809204101562,,,,13.26071548461914,,,,,,6.130504608154297,,,,,11.090694427490234,10.312280654907227,,,,,,,,,,,
2000-08-23,2000,8,,4.100406646728516,6.339137554168701,,,,,,,,6.351149082183838,,,18.24949836730957,,,,13.226889610290527,,,,,,6.130504608154297,,,,,11.256579399108887,10.352409362792969,,,,,,,,,,,
2000-08-24,2000,8,,4.091386318206787,6.3897905349731445,,,,,,,,6.361186981201172,,,18.28177261352539,,,,13.145495414733887,,,,,,6.022200107574463,,,,,11.119210243225098,10.616271018981934,,,,,,,,,,,
2000-08-25,2000,8,,4.091386318206787,6.3897905349731445,,,,,,,,6.244470119476318,,,18.486040115356445,,,,13.179636001586914,,,,,,5.925846099853516,,,,,11.090251922607422,10.494712829589844,,,,,,,,,,,
2000-08-28,2000,8,,4.091386318206787,6.331700801849365,,,,,,,,6.244470119476318,,,18.537109375,,,,13.179636001586914,,,,,,5.925846099853516,,,,,11.263989448547363,10.494712829589844,,,,,,,,,,,
2000-08-29,2000,8,,4.059170246124268,6.215523719787598,,,,,,,,6.273651599884033,,,18.28177261352539,,,,12.974771499633789,,,,,,5.877668857574463,,,,,11.061297416687012,10.2921142578125,,,,,,,,,,,
2000-08-30,2000,8,,3.9947400093078613,6.157435417175293,,,,,,,,6.215286731719971,,,18.6903018951416,,,,12.906482696533203,,,,,,5.925846099853516,,,,,10.626955032348633,10.089510917663574,,,,,,,,,,,
2000-08-31,2000,8,,3.9947400093078613,6.157435417175293,,,,,,,,6.302825927734375,,,18.28177261352539,,,,12.906482696533203,,,,,,5.925846099853516,,,,,11.408774375915527,10.251592636108398,,,,,,,,,,,
2000-09-01,2000,9,,4.059170246124268,6.1864776611328125,,,,,,,,6.302825927734375,,,18.792436599731445,,,,13.111347198486328,,,,,,5.8294901847839355,,,,,11.582512855529785,10.332633018493652,,,,,,,,,,,
2000-09-05,2000,9,,4.026952266693115,6.099345684051514,,,,,,,,6.332007884979248,,,18.434965133666992,,,,13.043059349060059,,,,,,5.8294901847839355,,,,,11.495637893676758,10.008471488952637,,,,,,,,,,,
2000-09-06,2000,9,,3.9625244140625,6.128389835357666,,,,,,,,6.332007884979248,,,18.077505111694336,,,,12.769904136657715,,,,,,5.733137607574463,,,,,11.263989448547363,9.927433967590332,,,,,,,,,,,
2000-09-07,2000,9,,4.026952266693115,5.983168125152588,,,,,,,,6.302825927734375,,,18.230703353881836,,,,12.974771499633789,,,,,,5.781312465667725,,,,,11.437729835510254,9.805872917175293,,,,,,,,,,,
2000-09-08,2000,9,,3.9947400093078613,5.9250807762146,,,,,,,,6.186110019683838,,,17.92430877685547,,,,12.633326530456543,,,,,,5.684957981109619,,,,,10.974431037902832,9.643791198730469,,,,,,,,,,,
2000-09-11,2000,9,,3.8014447689056396,5.866989612579346,,,,,,,,6.040210723876953,,,17.92430877685547,,,,12.633326530456543,,,,,,5.636780261993408,,,,,10.945469856262207,9.846392631530762,,,,,,,,,,,
2000-09-12,2000,9,,3.8336613178253174,5.779856204986572,,,,,,,,5.923491954803467,,,17.720043182373047,,,,12.56503963470459,,,,,,5.492247104644775,,,,,10.887557983398438,9.684309005737305,,,,,,,,,,,
2000-09-13,2000,9,,3.8658766746520996,5.866989612579346,,,,,,,,5.952672958374023,,,17.720043182373047,,,,12.42846393585205,,,,,,5.492247104644775,,,,,10.713826179504395,9.886914253234863,,,,,,,,,,,
2000-09-14,2000,9,,3.8658766746520996,5.779856204986572,,,,,,,,5.865131378173828,,,17.720043182373047,,,,12.394319534301758,,,,,,5.395893573760986,,,,,10.945469856262207,9.603271484375,,,,,,,,,,,
2000-09-15,2000,9,,3.8336613178253174,5.692722320556641,,,,,,,,5.6608734130859375,,,17.362577438354492,,,,12.155308723449707,,,,,,5.395893573760986,,,,,10.684866905212402,9.562750816345215,,,,,,,,,,,
2000-09-18,2000,9,,3.8336613178253174,5.634632587432861,,,,,,,,5.456614017486572,,,17.209375381469727,,,,12.189455032348633,,,,,,5.203182697296143,,,,,10.395304679870605,9.643791198730469,,,,,,,,,,,
2000-09-19,2000,9,,3.769230842590332,5.605589866638184,,,,,,,,5.719232082366943,,,17.056175231933594,,,,12.155308723449707,,,,,,5.395893573760986,,,,,10.482173919677734,9.522229194641113,,,,,,,,,,,
2000-09-20,2000,9,,3.8014447689056396,5.576544761657715,,,,,,,,5.514974594116211,,,16.59657859802246,,,,12.052879333496094,,,,,,5.251359462738037,,,,,10.308436393737793,9.400672912597656,,,,,,,,,,,
2000-09-21,2000,9,,3.8014447689056396,5.634632587432861,,,,,,,,5.369072914123535,,,16.647645950317383,,,,12.052879333496094,,,,,,5.203182697296143,,,,,10.134696960449219,9.562750816345215,,,,,,,,,,,
2000-09-22,2000,9,,3.8980917930603027,5.721767902374268,,,,,,,,5.3107171058654785,,,17.209375381469727,,,,12.291885375976562,,,,,,5.203182697296143,,,,,10.395304679870605,9.724830627441406,,,,,,,,,,,
2000-09-25,2000,9,,3.8658766746520996,5.692722320556641,,,,,,,,5.456614017486572,,,17.362577438354492,,,,12.12116527557373,,,,,,5.251359462738037,,,,,10.337395668029785,9.765353202819824,,,,,,,,,,,
2000-09-26,2000,9,,3.8980917930603027,5.721767902374268,,,,,,,,5.398255825042725,,,17.362577438354492,,,,12.22359561920166,,,,,,5.251359462738037,,,,,10.25052261352539,9.765353202819824,,,,,,,,,,,
2000-09-27,2000,9,,3.930307626724243,5.779856204986572,,,,,,,,5.485794544219971,,,17.46470832824707,,,,12.360176086425781,,,,,,5.15500545501709,,,,,10.221569061279297,9.846392631530762,,,,,,,,,,,
2000-09-28,2000,9,,3.9625244140625,5.779856204986572,,,,,,,,5.631694793701172,,,17.46470832824707,,,,12.360176086425781,,,,,,5.299538612365723,,,,,10.221569061279297,9.805872917175293,,,,,,,,,,,
2000-09-29,2000,9,,3.9625244140625,5.983168125152588,,,,,,,,5.6608734130859375,,,17.362577438354492,,,,12.394319534301758,,,,,,5.299538612365723,,,,,10.134696960449219,9.724830627441406,,,,,,,,,,,
2000-10-02,2000,10,,3.8336613178253174,5.896035194396973,,,,,,,,5.544154167175293,,,17.362577438354492,,,,12.394319534301758,,,,,,5.15500545501709,,,,,10.192607879638672,9.846392631530762,,,,,,,,,,,
2000-10-03,2000,10,,4.026952266693115,5.954122543334961,,,,,,,,5.6608734130859375,,,17.515779495239258,,,,12.360176086425781,,,,,,5.203182697296143,,,,,10.192607879638672,9.846392631530762,,,,,,,,,,,
2000-10-04,2000,10,,3.930307626724243,5.866989612579346,,,,,,,,5.719232082366943,,,17.362577438354492,,,,12.326027870178223,,,,,,5.15500545501709,,,,,10.134696960449219,9.927433967590332,,,,,,,,,,,
2000-10-05,2000,10,,3.930307626724243,5.866989612579346,,,,,,,,5.6608734130859375,,,17.209375381469727,,,,12.22359561920166,,,,,,5.203182697296143,,,,,10.134696960449219,9.927433967590332,,,,,,,,,,,
2000-10-06,2000,10,,3.930307626724243,5.808900833129883,,,,,,,,5.514974594116211,,,17.00510597229004,,,,12.291885375976562,,,,,,5.010472297668457,,,,,9.8740873336792,9.805872917175293,,,,,,,,,,,
2000-10-09,2000,10,,3.8980917930603027,5.692722320556641,,,,,,,,5.456614017486572,,,16.851909637451172,,,,12.155308723449707,,,,,,4.914115905761719,,,,,9.49765682220459,9.562750816345215,,,,,,,,,,,
2000-10-10,2000,10,,3.8014447689056396,5.692722320556641,,,,,,,,5.456614017486572,,,16.902971267700195,,,,12.08702278137207,,,,,,5.010472297668457,,,,,9.468704223632812,9.643791198730469,,,,,,,,,,,
2000-10-11,2000,10,,3.8658766746520996,5.692722320556641,,,,,,,,5.2815375328063965,,,16.851909637451172,,,,11.916301727294922,,,,,,4.865939140319824,,,,,9.179140090942383,9.603271484375,,,,,,,,,,,
